date,state,number_of_iclaims,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,dateChecked,death,hospitalized,total,totalTestResults,posNeg,fips,deathIncrease,hospitalizedIncrease,negativeIncrease,positiveIncrease,totalTestResultsIncrease,state_code,POPESTIMATE2019,name,description,latitude,longitude,Stay At Home Order Date,Emergency Declaration Date
2020-03-07,AL,1663,0.0,,,,,,,,,,2020-03-07T21:00:00Z,,,0.0,0.0,0.0,01,,,,,,AL,4903185.0,Alabama,Montgomery,32.377716,-86.300568,,2020-03-13
2020-03-14,AL,1819,6.0,22.0,46.0,,,,,,,,2020-03-14T20:00:00Z,,,74.0,28.0,28.0,01,0.0,0.0,11.0,5.0,16.0,AL,4903185.0,Alabama,Montgomery,32.377716,-86.300568,,2020-03-13
2020-03-21,AL,10892,124.0,28.0,,,,,,,,,2020-03-21T20:00:00Z,0.0,,152.0,152.0,152.0,01,0.0,0.0,0.0,43.0,43.0,AL,4903185.0,Alabama,Montgomery,32.377716,-86.300568,,2020-03-13
2020-03-28,AL,80984,696.0,4184.0,,,,,,,,,2020-03-28T20:00:00Z,3.0,,4880.0,4880.0,4880.0,01,0.0,0.0,0.0,109.0,109.0,AL,4903185.0,Alabama,Montgomery,32.377716,-86.300568,,2020-03-13
2020-04-14,AL,,3876.0,29241.0,,,493.0,,210.0,,132.0,,2020-04-14T20:00:00Z,110.0,493.0,33117.0,33117.0,33117.0,01,11.0,36.0,3793.0,142.0,3935.0,AL,4903185.0,Alabama,Montgomery,32.377716,-86.300568,,2020-03-13
2020-04-13,AL,,3734.0,25448.0,,,457.0,,189.0,,119.0,,2020-04-13T20:00:00Z,99.0,457.0,29182.0,29182.0,29182.0,01,6.0,20.0,7390.0,209.0,7599.0,AL,4903185.0,Alabama,Montgomery,32.377716,-86.300568,,2020-03-13
2020-04-12,AL,,3525.0,18058.0,,,437.0,,189.0,,119.0,,2020-04-12T20:00:00Z,93.0,437.0,21583.0,21583.0,21583.0,01,2.0,35.0,0.0,334.0,334.0,AL,4903185.0,Alabama,Montgomery,32.377716,-86.300568,,2020-03-13
2020-04-11,AL,,3191.0,18058.0,,,402.0,,,,,,2020-04-11T20:00:00Z,91.0,402.0,21249.0,21249.0,21249.0,01,11.0,34.0,0.0,223.0,223.0,AL,4903185.0,Alabama,Montgomery,32.377716,-86.300568,,2020-03-13
2020-04-10,AL,,2968.0,18058.0,,,368.0,,,,,,2020-04-10T20:00:00Z,80.0,368.0,21026.0,21026.0,21026.0,01,6.0,35.0,0.0,199.0,199.0,AL,4903185.0,Alabama,Montgomery,32.377716,-86.300568,,2020-03-13
2020-04-09,AL,,2769.0,18058.0,,,333.0,,,,,,2020-04-09T20:00:00Z,74.0,333.0,20827.0,20827.0,20827.0,01,8.0,19.0,1305.0,400.0,1705.0,AL,4903185.0,Alabama,Montgomery,32.377716,-86.300568,,2020-03-13
2020-04-08,AL,,2369.0,16753.0,,,314.0,,,,,,2020-04-08T20:00:00Z,66.0,314.0,19122.0,19122.0,19122.0,01,10.0,43.0,3956.0,250.0,4206.0,AL,4903185.0,Alabama,Montgomery,32.377716,-86.300568,,2020-03-13
2020-04-07,AL,,2119.0,12797.0,,,271.0,,,,,,2020-04-07T20:00:00Z,56.0,271.0,14916.0,14916.0,14916.0,01,6.0,31.0,0.0,151.0,151.0,AL,4903185.0,Alabama,Montgomery,32.377716,-86.300568,,2020-03-13
2020-04-06,AL,,1968.0,12797.0,,,240.0,,,,,,2020-04-06T20:00:00Z,50.0,240.0,14765.0,14765.0,14765.0,01,5.0,9.0,1515.0,172.0,1687.0,AL,4903185.0,Alabama,Montgomery,32.377716,-86.300568,,2020-03-13
2020-04-05,AL,,1796.0,11282.0,,,231.0,,,,,,2020-04-05T20:00:00Z,45.0,231.0,13078.0,13078.0,13078.0,01,2.0,19.0,2009.0,216.0,2225.0,AL,4903185.0,Alabama,Montgomery,32.377716,-86.300568,,2020-03-13
2020-04-04,AL,,1580.0,9273.0,,,212.0,,,,,,2020-04-04T20:00:00Z,43.0,212.0,10853.0,10853.0,10853.0,01,8.0,212.0,1086.0,148.0,1234.0,AL,4903185.0,Alabama,Montgomery,32.377716,-86.300568,,2020-03-13
2020-04-03,AL,,1432.0,8187.0,,,,,,,,,2020-04-03T20:00:00Z,35.0,,9619.0,9619.0,9619.0,01,3.0,0.0,684.0,199.0,883.0,AL,4903185.0,Alabama,Montgomery,32.377716,-86.300568,,2020-03-13
2020-04-02,AL,,1233.0,7503.0,,,,,,,,,2020-04-02T20:00:00Z,32.0,,8736.0,8736.0,8736.0,01,6.0,0.0,806.0,156.0,962.0,AL,4903185.0,Alabama,Montgomery,32.377716,-86.300568,,2020-03-13
2020-04-01,AL,,1077.0,6697.0,,,,,,,,,2020-04-01T20:00:00Z,26.0,,7774.0,7774.0,7774.0,01,13.0,0.0,399.0,96.0,495.0,AL,4903185.0,Alabama,Montgomery,32.377716,-86.300568,,2020-03-13
2020-03-31,AL,,981.0,6298.0,,,,,,,,,2020-03-31T20:00:00Z,13.0,,7279.0,7279.0,7279.0,01,7.0,0.0,604.0,122.0,726.0,AL,4903185.0,Alabama,Montgomery,32.377716,-86.300568,,2020-03-13
2020-03-30,AL,,859.0,5694.0,,,,,,,,,2020-03-30T20:00:00Z,6.0,,6553.0,6553.0,6553.0,01,2.0,0.0,1510.0,53.0,1563.0,AL,4903185.0,Alabama,Montgomery,32.377716,-86.300568,,2020-03-13
2020-03-29,AL,,806.0,4184.0,,,,,,,,,2020-03-29T20:00:00Z,4.0,,4990.0,4990.0,4990.0,01,1.0,0.0,0.0,110.0,110.0,AL,4903185.0,Alabama,Montgomery,32.377716,-86.300568,,2020-03-13
2020-03-27,AL,,587.0,4184.0,,,,,,,,,2020-03-27T20:00:00Z,3.0,,4771.0,4771.0,4771.0,01,2.0,0.0,591.0,81.0,672.0,AL,4903185.0,Alabama,Montgomery,32.377716,-86.300568,,2020-03-13
2020-03-26,AL,,506.0,3593.0,,,,,,,,,2020-03-26T20:00:00Z,1.0,,4099.0,4099.0,4099.0,01,1.0,0.0,1064.0,223.0,1287.0,AL,4903185.0,Alabama,Montgomery,32.377716,-86.300568,,2020-03-13
2020-03-25,AL,,283.0,2529.0,,,,,,,,,2020-03-25T20:00:00Z,0.0,,2812.0,2812.0,2812.0,01,0.0,0.0,423.0,68.0,491.0,AL,4903185.0,Alabama,Montgomery,32.377716,-86.300568,,2020-03-13
2020-03-24,AL,,215.0,2106.0,,,,,,,,,2020-03-24T20:00:00Z,0.0,,2321.0,2321.0,2321.0,01,0.0,0.0,441.0,48.0,489.0,AL,4903185.0,Alabama,Montgomery,32.377716,-86.300568,,2020-03-13
2020-03-23,AL,,167.0,1665.0,,,,,,,,,2020-03-23T20:00:00Z,0.0,,1832.0,1832.0,1832.0,01,0.0,0.0,201.0,29.0,230.0,AL,4903185.0,Alabama,Montgomery,32.377716,-86.300568,,2020-03-13
2020-03-22,AL,,138.0,1464.0,,,,,,,,,2020-03-22T20:00:00Z,0.0,,1602.0,1602.0,1602.0,01,0.0,0.0,1436.0,14.0,1450.0,AL,4903185.0,Alabama,Montgomery,32.377716,-86.300568,,2020-03-13
2020-03-20,AL,,81.0,28.0,,,,,,,,,2020-03-20T20:00:00Z,0.0,,109.0,109.0,109.0,01,0.0,0.0,0.0,13.0,13.0,AL,4903185.0,Alabama,Montgomery,32.377716,-86.300568,,2020-03-13
2020-03-19,AL,,68.0,28.0,,,,,,,,,2020-03-19T20:00:00Z,0.0,,96.0,96.0,96.0,01,0.0,0.0,0.0,22.0,22.0,AL,4903185.0,Alabama,Montgomery,32.377716,-86.300568,,2020-03-13
2020-03-18,AL,,46.0,28.0,,,,,,,,,2020-03-18T20:00:00Z,0.0,,74.0,74.0,74.0,01,0.0,0.0,0.0,10.0,10.0,AL,4903185.0,Alabama,Montgomery,32.377716,-86.300568,,2020-03-13
2020-03-17,AL,,36.0,28.0,,,,,,,,,2020-03-17T20:00:00Z,0.0,,64.0,64.0,64.0,01,0.0,0.0,0.0,8.0,8.0,AL,4903185.0,Alabama,Montgomery,32.377716,-86.300568,,2020-03-13
2020-03-16,AL,,28.0,28.0,40.0,,,,,,,,2020-03-16T20:00:00Z,0.0,,96.0,56.0,56.0,01,0.0,0.0,0.0,16.0,16.0,AL,4903185.0,Alabama,Montgomery,32.377716,-86.300568,,2020-03-13
2020-03-15,AL,,12.0,28.0,46.0,,,,,,,,2020-03-15T20:00:00Z,0.0,,86.0,40.0,40.0,01,0.0,0.0,6.0,6.0,12.0,AL,4903185.0,Alabama,Montgomery,32.377716,-86.300568,,2020-03-13
2020-03-13,AL,,1.0,11.0,,,,,,,,,2020-03-13T20:00:00Z,,,12.0,12.0,12.0,01,0.0,0.0,1.0,1.0,2.0,AL,4903185.0,Alabama,Montgomery,32.377716,-86.300568,,2020-03-13
2020-03-12,AL,,0.0,10.0,,,,,,,,,2020-03-12T20:00:00Z,,,10.0,10.0,10.0,01,0.0,0.0,0.0,0.0,0.0,AL,4903185.0,Alabama,Montgomery,32.377716,-86.300568,,2020-03-13
2020-03-11,AL,,0.0,10.0,,,,,,,,,2020-03-11T20:00:00Z,,,10.0,10.0,10.0,01,0.0,0.0,10.0,0.0,10.0,AL,4903185.0,Alabama,Montgomery,32.377716,-86.300568,,2020-03-13
2020-03-10,AL,,0.0,0.0,0.0,,,,,,,,2020-03-10T20:00:00Z,,,0.0,0.0,0.0,01,0.0,0.0,0.0,0.0,0.0,AL,4903185.0,Alabama,Montgomery,32.377716,-86.300568,,2020-03-13
2020-03-09,AL,,0.0,,,,,,,,,,2020-03-09T20:00:00Z,,,0.0,0.0,0.0,01,0.0,0.0,0.0,0.0,0.0,AL,4903185.0,Alabama,Montgomery,32.377716,-86.300568,,2020-03-13
2020-03-08,AL,,0.0,,,,,,,,,,2020-03-08T20:00:00Z,,,0.0,0.0,0.0,01,0.0,0.0,0.0,0.0,0.0,AL,4903185.0,Alabama,Montgomery,32.377716,-86.300568,,2020-03-13
2020-03-07,AK,815,0.0,12.0,2.0,,,,,,,,2020-03-07T21:00:00Z,,,14.0,12.0,12.0,02,0.0,0.0,4.0,0.0,4.0,AK,731545.0,Alaska,Juneau,58.301598,-134.42021200000002,2020-03-25,2020-03-11
2020-03-14,AK,1120,1.0,143.0,,,,,,,,,2020-03-14T20:00:00Z,,,144.0,144.0,144.0,02,0.0,0.0,84.0,0.0,84.0,AK,731545.0,Alaska,Juneau,58.301598,-134.42021200000002,2020-03-25,2020-03-11
2020-03-21,AK,7847,14.0,758.0,,,0.0,,,,,,2020-03-21T20:00:00Z,,0.0,772.0,772.0,772.0,02,0.0,0.0,72.0,2.0,74.0,AK,731545.0,Alaska,Juneau,58.301598,-134.42021200000002,2020-03-25,2020-03-11
2020-03-28,AK,13774,85.0,2836.0,,,5.0,,,,,,2020-03-28T20:00:00Z,2.0,5.0,2921.0,2921.0,2921.0,02,1.0,2.0,517.0,16.0,533.0,AK,731545.0,Alaska,Juneau,58.301598,-134.42021200000002,2020-03-25,2020-03-11
2020-04-14,AK,,285.0,8063.0,,,32.0,,,,,98.0,2020-04-14T20:00:00Z,9.0,32.0,8348.0,8348.0,8348.0,02,1.0,0.0,510.0,8.0,518.0,AK,731545.0,Alaska,Juneau,58.301598,-134.42021200000002,2020-03-25,2020-03-11
2020-04-13,AK,,277.0,7553.0,,,32.0,,,,,85.0,2020-04-13T20:00:00Z,8.0,32.0,7830.0,7830.0,7830.0,02,0.0,1.0,-213.0,5.0,-208.0,AK,731545.0,Alaska,Juneau,58.301598,-134.42021200000002,2020-03-25,2020-03-11
2020-04-12,AK,,272.0,7766.0,,,31.0,,,,,66.0,2020-04-12T20:00:00Z,8.0,31.0,8038.0,8038.0,8038.0,02,0.0,0.0,291.0,15.0,306.0,AK,731545.0,Alaska,Juneau,58.301598,-134.42021200000002,2020-03-25,2020-03-11
2020-04-11,AK,,257.0,7475.0,,,31.0,,,,,63.0,2020-04-11T20:00:00Z,8.0,31.0,7732.0,7732.0,7732.0,02,1.0,3.0,289.0,11.0,300.0,AK,731545.0,Alaska,Juneau,58.301598,-134.42021200000002,2020-03-25,2020-03-11
2020-04-10,AK,,246.0,7186.0,,,28.0,,,,,55.0,2020-04-10T20:00:00Z,7.0,28.0,7432.0,7432.0,7432.0,02,0.0,1.0,198.0,11.0,209.0,AK,731545.0,Alaska,Juneau,58.301598,-134.42021200000002,2020-03-25,2020-03-11
2020-04-09,AK,,235.0,6988.0,,,27.0,,,,,49.0,2020-04-09T20:00:00Z,7.0,27.0,7223.0,7223.0,7223.0,02,0.0,0.0,146.0,9.0,155.0,AK,731545.0,Alaska,Juneau,58.301598,-134.42021200000002,2020-03-25,2020-03-11
2020-04-08,AK,,226.0,6842.0,,,27.0,,,,,32.0,2020-04-08T20:00:00Z,7.0,27.0,7068.0,7068.0,7068.0,02,1.0,4.0,142.0,13.0,155.0,AK,731545.0,Alaska,Juneau,58.301598,-134.42021200000002,2020-03-25,2020-03-11
2020-04-07,AK,,213.0,6700.0,,,23.0,,,,,29.0,2020-04-07T20:00:00Z,6.0,23.0,6913.0,6913.0,6913.0,02,0.0,0.0,8.0,22.0,30.0,AK,731545.0,Alaska,Juneau,58.301598,-134.42021200000002,2020-03-25,2020-03-11
2020-04-06,AK,,191.0,6692.0,,,23.0,,,,,,2020-04-06T20:00:00Z,6.0,23.0,6883.0,6883.0,6883.0,02,0.0,3.0,593.0,6.0,599.0,AK,731545.0,Alaska,Juneau,58.301598,-134.42021200000002,2020-03-25,2020-03-11
2020-04-05,AK,,185.0,6099.0,,,20.0,,,,,,2020-04-05T20:00:00Z,6.0,20.0,6284.0,6284.0,6284.0,02,1.0,4.0,230.0,14.0,244.0,AK,731545.0,Alaska,Juneau,58.301598,-134.42021200000002,2020-03-25,2020-03-11
2020-04-04,AK,,171.0,5869.0,,,16.0,,,,,,2020-04-04T20:00:00Z,5.0,16.0,6040.0,6040.0,6040.0,02,2.0,1.0,10.0,14.0,24.0,AK,731545.0,Alaska,Juneau,58.301598,-134.42021200000002,2020-03-25,2020-03-11
2020-04-03,AK,,157.0,5859.0,,,15.0,,,,,,2020-04-03T20:00:00Z,3.0,15.0,6016.0,6016.0,6016.0,02,0.0,6.0,980.0,14.0,994.0,AK,731545.0,Alaska,Juneau,58.301598,-134.42021200000002,2020-03-25,2020-03-11
2020-04-02,AK,,143.0,4879.0,,,9.0,,,,,,2020-04-02T20:00:00Z,3.0,9.0,5022.0,5022.0,5022.0,02,0.0,0.0,409.0,10.0,419.0,AK,731545.0,Alaska,Juneau,58.301598,-134.42021200000002,2020-03-25,2020-03-11
2020-04-01,AK,,133.0,4470.0,,,9.0,,,,,,2020-04-01T20:00:00Z,3.0,9.0,4603.0,4603.0,4603.0,02,0.0,2.0,876.0,14.0,890.0,AK,731545.0,Alaska,Juneau,58.301598,-134.42021200000002,2020-03-25,2020-03-11
2020-03-31,AK,,119.0,3594.0,,,7.0,,,,,,2020-03-31T20:00:00Z,3.0,7.0,3713.0,3713.0,3713.0,02,0.0,0.0,54.0,5.0,59.0,AK,731545.0,Alaska,Juneau,58.301598,-134.42021200000002,2020-03-25,2020-03-11
2020-03-30,AK,,114.0,3540.0,,,7.0,,,,,,2020-03-30T20:00:00Z,3.0,7.0,3654.0,3654.0,3654.0,02,1.0,1.0,308.0,12.0,320.0,AK,731545.0,Alaska,Juneau,58.301598,-134.42021200000002,2020-03-25,2020-03-11
2020-03-29,AK,,102.0,3232.0,,,6.0,,,,,,2020-03-29T20:00:00Z,2.0,6.0,3334.0,3334.0,3334.0,02,0.0,1.0,396.0,17.0,413.0,AK,731545.0,Alaska,Juneau,58.301598,-134.42021200000002,2020-03-25,2020-03-11
2020-03-27,AK,,69.0,2319.0,13.0,,3.0,,,,,,2020-03-27T20:00:00Z,1.0,3.0,2401.0,2388.0,2388.0,02,0.0,0.0,518.0,10.0,528.0,AK,731545.0,Alaska,Juneau,58.301598,-134.42021200000002,2020-03-25,2020-03-11
2020-03-26,AK,,59.0,1801.0,,,3.0,,,,,,2020-03-26T20:00:00Z,1.0,3.0,1860.0,1860.0,1860.0,02,0.0,2.0,152.0,17.0,169.0,AK,731545.0,Alaska,Juneau,58.301598,-134.42021200000002,2020-03-25,2020-03-11
2020-03-25,AK,,42.0,1649.0,,,1.0,,,,,,2020-03-25T20:00:00Z,1.0,1.0,1691.0,1691.0,1691.0,02,1.0,1.0,663.0,6.0,669.0,AK,731545.0,Alaska,Juneau,58.301598,-134.42021200000002,2020-03-25,2020-03-11
2020-03-24,AK,,36.0,986.0,,,0.0,,,,,,2020-03-24T20:00:00Z,,0.0,1022.0,1022.0,1022.0,02,0.0,0.0,40.0,14.0,54.0,AK,731545.0,Alaska,Juneau,58.301598,-134.42021200000002,2020-03-25,2020-03-11
2020-03-23,AK,,22.0,946.0,,,0.0,,,,,,2020-03-23T20:00:00Z,,0.0,968.0,968.0,968.0,02,0.0,0.0,0.0,0.0,0.0,AK,731545.0,Alaska,Juneau,58.301598,-134.42021200000002,2020-03-25,2020-03-11
2020-03-22,AK,,22.0,946.0,,,0.0,,,,,,2020-03-22T20:00:00Z,,0.0,968.0,968.0,968.0,02,0.0,0.0,188.0,8.0,196.0,AK,731545.0,Alaska,Juneau,58.301598,-134.42021200000002,2020-03-25,2020-03-11
2020-03-20,AK,,12.0,686.0,,,,,,,,,2020-03-20T20:00:00Z,,,698.0,698.0,698.0,02,0.0,0.0,254.0,6.0,260.0,AK,731545.0,Alaska,Juneau,58.301598,-134.42021200000002,2020-03-25,2020-03-11
2020-03-19,AK,,6.0,432.0,,,,,,,,,2020-03-19T20:00:00Z,,,438.0,438.0,438.0,02,0.0,0.0,26.0,0.0,26.0,AK,731545.0,Alaska,Juneau,58.301598,-134.42021200000002,2020-03-25,2020-03-11
2020-03-18,AK,,6.0,406.0,,,,,,,,,2020-03-18T20:00:00Z,,,412.0,412.0,412.0,02,0.0,0.0,72.0,3.0,75.0,AK,731545.0,Alaska,Juneau,58.301598,-134.42021200000002,2020-03-25,2020-03-11
2020-03-17,AK,,3.0,334.0,,,,,,,,,2020-03-17T20:00:00Z,,,337.0,337.0,337.0,02,0.0,0.0,191.0,2.0,193.0,AK,731545.0,Alaska,Juneau,58.301598,-134.42021200000002,2020-03-25,2020-03-11
2020-03-16,AK,,1.0,143.0,,,,,,,,,2020-03-16T20:00:00Z,,,144.0,144.0,144.0,02,0.0,0.0,0.0,0.0,0.0,AK,731545.0,Alaska,Juneau,58.301598,-134.42021200000002,2020-03-25,2020-03-11
2020-03-15,AK,,1.0,143.0,,,,,,,,,2020-03-15T20:00:00Z,,,144.0,144.0,144.0,02,0.0,0.0,0.0,0.0,0.0,AK,731545.0,Alaska,Juneau,58.301598,-134.42021200000002,2020-03-25,2020-03-11
2020-03-13,AK,,1.0,59.0,,,,,,,,,2020-03-13T20:00:00Z,,,60.0,60.0,60.0,02,0.0,0.0,13.0,1.0,14.0,AK,731545.0,Alaska,Juneau,58.301598,-134.42021200000002,2020-03-25,2020-03-11
2020-03-12,AK,,0.0,46.0,14.0,,,,,,,,2020-03-12T20:00:00Z,,,60.0,46.0,46.0,02,0.0,0.0,0.0,0.0,0.0,AK,731545.0,Alaska,Juneau,58.301598,-134.42021200000002,2020-03-25,2020-03-11
2020-03-11,AK,,0.0,46.0,14.0,,,,,,,,2020-03-11T20:00:00Z,,,60.0,46.0,46.0,02,0.0,0.0,23.0,0.0,23.0,AK,731545.0,Alaska,Juneau,58.301598,-134.42021200000002,2020-03-25,2020-03-11
2020-03-10,AK,,0.0,23.0,9.0,,,,,,,,2020-03-10T20:00:00Z,,,32.0,23.0,23.0,02,0.0,0.0,0.0,0.0,0.0,AK,731545.0,Alaska,Juneau,58.301598,-134.42021200000002,2020-03-25,2020-03-11
2020-03-09,AK,,0.0,23.0,9.0,,,,,,,,2020-03-09T20:00:00Z,,,32.0,23.0,23.0,02,0.0,0.0,9.0,0.0,9.0,AK,731545.0,Alaska,Juneau,58.301598,-134.42021200000002,2020-03-25,2020-03-11
2020-03-08,AK,,0.0,14.0,6.0,,,,,,,,2020-03-08T20:00:00Z,,,20.0,14.0,14.0,02,0.0,0.0,2.0,0.0,2.0,AK,731545.0,Alaska,Juneau,58.301598,-134.42021200000002,2020-03-25,2020-03-11
2020-03-06,AK,,0.0,8.0,1.0,,,,,,,,2020-03-06T21:00:00Z,,,9.0,8.0,8.0,02,,,,,,AK,731545.0,Alaska,Juneau,58.301598,-134.42021200000002,2020-03-25,2020-03-11
2020-03-07,AZ,3357,5.0,44.0,7.0,,,,,,,,2020-03-07T21:00:00Z,,,56.0,49.0,49.0,04,0.0,0.0,11.0,2.0,13.0,AZ,7278717.0,Arizona,Phoenix,33.448143,-112.096962,,2020-03-11
2020-03-14,AZ,3844,12.0,121.0,50.0,,,,,,,,2020-03-14T20:00:00Z,0.0,,183.0,133.0,133.0,04,0.0,0.0,27.0,3.0,30.0,AZ,7278717.0,Arizona,Phoenix,33.448143,-112.096962,,2020-03-11
2020-03-21,AZ,29348,104.0,240.0,122.0,,,,,,,,2020-03-21T20:00:00Z,1.0,,466.0,344.0,344.0,04,1.0,0.0,29.0,39.0,68.0,AZ,7278717.0,Arizona,Phoenix,33.448143,-112.096962,,2020-03-11
2020-03-28,AZ,88940,873.0,7455.0,21.0,,,,,,,,2020-03-28T20:00:00Z,15.0,,8349.0,8328.0,8328.0,04,2.0,0.0,0.0,137.0,137.0,AZ,7278717.0,Arizona,Phoenix,33.448143,-112.096962,,2020-03-11
2020-04-14,AZ,,3806.0,40290.0,,580.0,,286.0,,216.0,,249.0,2020-04-14T20:00:00Z,131.0,,44096.0,44096.0,44096.0,04,9.0,0.0,645.0,104.0,749.0,AZ,7278717.0,Arizona,Phoenix,33.448143,-112.096962,,2020-03-11
2020-04-13,AZ,,3702.0,39645.0,,525.0,,286.0,,195.0,,,2020-04-13T20:00:00Z,122.0,,43347.0,43347.0,43347.0,04,7.0,0.0,1075.0,163.0,1238.0,AZ,7278717.0,Arizona,Phoenix,33.448143,-112.096962,,2020-03-11
2020-04-12,AZ,,3539.0,38570.0,,,,,,,,,2020-04-12T20:00:00Z,115.0,,42109.0,42109.0,42109.0,04,7.0,0.0,1433.0,146.0,1579.0,AZ,7278717.0,Arizona,Phoenix,33.448143,-112.096962,,2020-03-11
2020-04-11,AZ,,3393.0,37137.0,,,,,,,,,2020-04-11T20:00:00Z,108.0,,40530.0,40530.0,40530.0,04,11.0,0.0,2515.0,281.0,2796.0,AZ,7278717.0,Arizona,Phoenix,33.448143,-112.096962,,2020-03-11
2020-04-10,AZ,,3112.0,34622.0,,,,,,,,,2020-04-10T20:00:00Z,97.0,,37734.0,37734.0,37734.0,04,8.0,0.0,462.0,94.0,556.0,AZ,7278717.0,Arizona,Phoenix,33.448143,-112.096962,,2020-03-11
2020-04-09,AZ,,3018.0,34160.0,,,,,,,,,2020-04-09T20:00:00Z,89.0,,37178.0,37178.0,37178.0,04,9.0,0.0,2322.0,292.0,2614.0,AZ,7278717.0,Arizona,Phoenix,33.448143,-112.096962,,2020-03-11
2020-04-08,AZ,,2726.0,31838.0,,,,,,,,,2020-04-08T20:00:00Z,80.0,,34564.0,34564.0,34564.0,04,7.0,0.0,1038.0,151.0,1189.0,AZ,7278717.0,Arizona,Phoenix,33.448143,-112.096962,,2020-03-11
2020-04-07,AZ,,2575.0,30800.0,,,,,,,,,2020-04-07T20:00:00Z,73.0,,33375.0,33375.0,33375.0,04,8.0,0.0,722.0,119.0,841.0,AZ,7278717.0,Arizona,Phoenix,33.448143,-112.096962,,2020-03-11
2020-04-06,AZ,,2456.0,30078.0,,,,,,,,,2020-04-06T20:00:00Z,65.0,,32534.0,32534.0,32534.0,04,1.0,0.0,4937.0,187.0,5124.0,AZ,7278717.0,Arizona,Phoenix,33.448143,-112.096962,,2020-03-11
2020-04-05,AZ,,2269.0,25141.0,,,,,,,,,2020-04-05T20:00:00Z,64.0,,27410.0,27410.0,27410.0,04,12.0,0.0,0.0,250.0,250.0,AZ,7278717.0,Arizona,Phoenix,33.448143,-112.096962,,2020-03-11
2020-04-04,AZ,,2019.0,25141.0,,,,,,,,,2020-04-04T20:00:00Z,52.0,,27160.0,27160.0,27160.0,04,11.0,0.0,2237.0,250.0,2487.0,AZ,7278717.0,Arizona,Phoenix,33.448143,-112.096962,,2020-03-11
2020-04-03,AZ,,1769.0,22904.0,,,,,,,,,2020-04-03T20:00:00Z,41.0,,24673.0,24673.0,24673.0,04,9.0,0.0,1793.0,171.0,1964.0,AZ,7278717.0,Arizona,Phoenix,33.448143,-112.096962,,2020-03-11
2020-04-02,AZ,,1598.0,21111.0,,,,,,,,,2020-04-02T20:00:00Z,32.0,,22709.0,22709.0,22709.0,04,3.0,0.0,1466.0,185.0,1651.0,AZ,7278717.0,Arizona,Phoenix,33.448143,-112.096962,,2020-03-11
2020-04-01,AZ,,1413.0,19645.0,,,,,,,,,2020-04-01T20:00:00Z,29.0,,21058.0,21058.0,21058.0,04,5.0,0.0,1563.0,124.0,1687.0,AZ,7278717.0,Arizona,Phoenix,33.448143,-112.096962,,2020-03-11
2020-03-31,AZ,,1289.0,18082.0,,,,,,,,,2020-03-31T20:00:00Z,24.0,,19371.0,19371.0,19371.0,04,4.0,0.0,2480.0,132.0,2612.0,AZ,7278717.0,Arizona,Phoenix,33.448143,-112.096962,,2020-03-11
2020-03-30,AZ,,1157.0,15602.0,,,,,,,,,2020-03-30T20:00:00Z,20.0,,16759.0,16759.0,16759.0,04,3.0,0.0,2649.0,238.0,2887.0,AZ,7278717.0,Arizona,Phoenix,33.448143,-112.096962,,2020-03-11
2020-03-29,AZ,,919.0,12953.0,,,,,,,,,2020-03-29T20:00:00Z,17.0,,13872.0,13872.0,13872.0,04,2.0,0.0,5498.0,46.0,5544.0,AZ,7278717.0,Arizona,Phoenix,33.448143,-112.096962,,2020-03-11
2020-03-27,AZ,,736.0,7455.0,30.0,,,,,,,,2020-03-27T20:00:00Z,13.0,,8221.0,8191.0,8191.0,04,5.0,0.0,7108.0,159.0,7267.0,AZ,7278717.0,Arizona,Phoenix,33.448143,-112.096962,,2020-03-11
2020-03-26,AZ,,577.0,347.0,33.0,,,,,,,,2020-03-26T20:00:00Z,8.0,,957.0,924.0,924.0,04,2.0,0.0,24.0,127.0,151.0,AZ,7278717.0,Arizona,Phoenix,33.448143,-112.096962,,2020-03-11
2020-03-25,AZ,,450.0,323.0,53.0,,,,,,,,2020-03-25T20:00:00Z,6.0,,826.0,773.0,773.0,04,1.0,0.0,10.0,93.0,103.0,AZ,7278717.0,Arizona,Phoenix,33.448143,-112.096962,,2020-03-11
2020-03-24,AZ,,357.0,313.0,22.0,,,,,,,,2020-03-24T20:00:00Z,5.0,,692.0,670.0,670.0,04,3.0,0.0,4.0,92.0,96.0,AZ,7278717.0,Arizona,Phoenix,33.448143,-112.096962,,2020-03-11
2020-03-23,AZ,,265.0,309.0,6.0,,,,,,,,2020-03-23T20:00:00Z,2.0,,580.0,574.0,574.0,04,0.0,0.0,27.0,113.0,140.0,AZ,7278717.0,Arizona,Phoenix,33.448143,-112.096962,,2020-03-11
2020-03-22,AZ,,152.0,282.0,87.0,,,,,,,,2020-03-22T20:00:00Z,2.0,,521.0,434.0,434.0,04,1.0,0.0,42.0,48.0,90.0,AZ,7278717.0,Arizona,Phoenix,33.448143,-112.096962,,2020-03-11
2020-03-20,AZ,,65.0,211.0,101.0,,,,,,,,2020-03-20T20:00:00Z,0.0,,377.0,276.0,276.0,04,0.0,0.0,36.0,21.0,57.0,AZ,7278717.0,Arizona,Phoenix,33.448143,-112.096962,,2020-03-11
